source,target,source_models,target_models,edge_width
Alistipes_shahii_WAL_8301_0,Alistipes_indistinctus_YIT_12060_1,Alistipes_shahii_WAL_8301,Alistipes_indistinctus_YIT_12060,0.0197157945692305
Alistipes_shahii_WAL_8301_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_20,Alistipes_shahii_WAL_8301,Clostridium_cellobioparum_DSM_1351,-0.0618699125156614
Alistipes_shahii_WAL_8301_0,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_23,Alistipes_shahii_WAL_8301,Clostridium_cellobioparum_DSM_1351,-0.0131467642130678
Alistipes_shahii_WAL_8301_0,Gordonibacter_pamelaeae_4,Alistipes_shahii_WAL_8301,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,-0.0161358376692196
Alistipes_shahii_WAL_8301_0,Kandleria_vitulina_DSM_20405_1,Alistipes_shahii_WAL_8301,Kandleria_vitulina_DSM_20405,-0.0024047238372348
Alistipes_shahii_WAL_8301_0,_methoxybenzovorans_SR3_45,Alistipes_shahii_WAL_8301,Clostridium_methoxybenzovorans_SR3,0.0044119651586067
_eligens_ATCC_27750_3,Odoribacter_splanchnicus_DSM_20712_0,Eubacterium_eligens_ATCC_27750,Odoribacter_splanchnicus_1651_6_DSM_20712,0.24585722159373
_eligens_ATCC_27750_3,_hylemonae_DSM_15053_5,Eubacterium_eligens_ATCC_27750,Clostridium_hylemonae_DSM_15053,-0.0049901412800595
_eligens_ATCC_27750_3,Unidentified_Rhodospirillales_2,Eubacterium_eligens_ATCC_27750,Unidentified_Rhodospirillales_2,0.0002570676178091
_eligens_ATCC_27750_3,Butyrivibrio_crossotus_DSM_2876_0,Eubacterium_eligens_ATCC_27750,Butyrivibrio_crossotus_DSM_2876,-0.0142610087582238
_eligens_ATCC_27750_3,Collinsella_tanakaei_YIT_12063_1,Eubacterium_eligens_ATCC_27750,Collinsella_tanakaei_YIT_12063,-0.0183538413084775
_eligens_ATCC_27750_3,_methylpentosum_35,Eubacterium_eligens_ATCC_27750,Clostridium_methylpentosum_R2_DSM_5476,-0.003289626400444
_eligens_ATCC_27750_3,_methylpentosum_36,Eubacterium_eligens_ATCC_27750,Clostridium_methylpentosum_R2_DSM_5476,-0.0157356002851698
Bacteroides_fluxus_YIT_12057_2,Anaerostipes_caccae_L192_1,Bacteroides_fluxus_YIT_12057,Anaerostipes_caccae_DSM_14662,0.0073562868532971
Bacteroides_fluxus_YIT_12057_2,Holdemania_filiformis_1,Bacteroides_fluxus_YIT_12057,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,0.124644706635117
Bacteroides_fluxus_YIT_12057_2,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_37,Bacteroides_fluxus_YIT_12057,Clostridium_cellobioparum_DSM_1351,0.0084532056056375
Bacteroides_fluxus_YIT_12057_2,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_41,Bacteroides_fluxus_YIT_12057,Clostridium_cellobioparum_DSM_1351,0.0070864710932536
Bacteroides_intestinalis_0,Bacteroides_xylanisolvens_XB1A_2,Bacteroides_intestinalis_341_DSM_17393,Bacteroides_xylanisolvens_XB1A,-0.0001530861308537
Bacteroides_intestinalis_0,Alistipes_indistinctus_YIT_12060_1,Bacteroides_intestinalis_341_DSM_17393,Alistipes_indistinctus_YIT_12060,0.0212117751597352
Bacteroides_intestinalis_0,Ruminococcus_champanellensis_18P13_JCM_17042_8,Bacteroides_intestinalis_341_DSM_17393,Ruminococcus_champanellensis_18P13,-0.0008436197954301
Bacteroides_intestinalis_0,Barnesiella_intestinihominis_YIT_11860_5,Bacteroides_intestinalis_341_DSM_17393,Barnesiella_intestinihominis_YIT_11860,0.026940665097887
Bacteroides_intestinalis_0,Ruminococcus_champanellensis_18P13_JCM_17042_9,Bacteroides_intestinalis_341_DSM_17393,Ruminococcus_champanellensis_18P13,0.0897811064525672
Bacteroides_intestinalis_0,Gordonibacter_pamelaeae_5,Bacteroides_intestinalis_341_DSM_17393,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.0264142500172475
Bacteroides_intestinalis_0,Eubacterium_sulci_ATCC_35585_11,Bacteroides_intestinalis_341_DSM_17393,Eubacterium_sulci_ATCC_35585,0.0671633214474397
Bacteroides_fragilis_NCTC_9343_0,_methylpentosum_18,Bacteroides_fragilis_NCTC_9343,Clostridium_methylpentosum_R2_DSM_5476,0.0252555660748119
Bacteroides_fragilis_NCTC_9343_0,_methylpentosum_20,Bacteroides_fragilis_NCTC_9343,Clostridium_methylpentosum_R2_DSM_5476,0.0043021251833504
Bacteroides_fragilis_NCTC_9343_0,Pediococcus_acidilactici_DSM_20284_0,Bacteroides_fragilis_NCTC_9343,Pediococcus_acidilactici_DSM_20284,0.0202558095566453
Bacteroides_fragilis_NCTC_9343_0,Eubacterium_sulci_ATCC_35585_10,Bacteroides_fragilis_NCTC_9343,Eubacterium_sulci_ATCC_35585,0.009291700806423
Bacteroides_fragilis_NCTC_9343_0,Parabacteroides_distasonis_ATCC_8503_1,Bacteroides_fragilis_NCTC_9343,Parabacteroides_distasonis_ATCC_8503,0.0001386890180779
Bacteroides_fragilis_NCTC_9343_0,_rectale_ATCC_33656_6,Bacteroides_fragilis_NCTC_9343,Eubacterium_rectale_ATCC_33656,0.0180682500044303
Bacteroides_fragilis_NCTC_9343_0,Ruminococcus_champanellensis_18P13_JCM_17042_11,Bacteroides_fragilis_NCTC_9343,Ruminococcus_champanellensis_18P13,0.0566222166261659
Bacteroides_fragilis_NCTC_9343_0,Corynebacterium_durum_F0235_0,Bacteroides_fragilis_NCTC_9343,Corynebacterium_durum_F0235,0.121942246054942
Bacteroides_fragilis_NCTC_9343_0,Unidentified_Christensenellaceae_R-7_group_13,Bacteroides_fragilis_NCTC_9343,Unidentified_Christensenellaceae_R-7_group_13,0.0372350625807615
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Bacillus_mycoides_DSM_2048_0,Clostridium_glycolicum_ATCC_14880,Bacillus_mycoides_DSM_2048,0.25282084091388
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Bacillus_mycoides_DSM_2048_1,Clostridium_glycolicum_ATCC_14880,Bacillus_mycoides_DSM_2048,0.0438457122626129
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Ruminococcus_champanellensis_18P13_JCM_17042_6,Clostridium_glycolicum_ATCC_14880,Ruminococcus_champanellensis_18P13,0.0024964368293008
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,_gnavus_ATCC_29149_5,Clostridium_glycolicum_ATCC_14880,Ruminococcus_gnavus_ATCC_29149,-0.0681512090038063
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_4,Clostridium_glycolicum_ATCC_14880,Clostridium_glycolicum_ATCC_14880,0.0584086336658211
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Unidentified_Rhodospirillales_0,Clostridium_glycolicum_ATCC_14880,Unidentified_Rhodospirillales_0,-0.0268926826622102
Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_2,Pseudoflavonifractor_capillosus_ATCC_29799_13,Clostridium_glycolicum_ATCC_14880,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0059762610651149
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_7,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.0047164533226299
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Clostridium_perfringens_ATCC_13124_2,Clostridium_cellobioparum_DSM_1351,Clostridium_perfringens_ATCC_13124,0.0172232263171534
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Pseudoflavonifractor_capillosus_ATCC_29799_4,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.108948089653075
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Ruminococcus_albus_7_DSM_20455_0,Clostridium_cellobioparum_DSM_1351,Ruminococcus_albus_7,0.0970832376109672
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_14,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.0207933278750516
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Oxalobacter_formigenes_HOxBLS_0,Clostridium_cellobioparum_DSM_1351,Oxalobacter_formigenes_HOxBLS,0.0344485608432099
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,_methoxybenzovorans_SR3_31,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,0.223025206357351
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Cloacibacillus_evryensis_DSM_19522_0,Clostridium_cellobioparum_DSM_1351,Cloacibacillus_evryensis_DSM_19522,0.0035467047032877
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Pseudoflavonifractor_capillosus_ATCC_29799_20,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0900022256838591
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Terrisporobacter_glycolicus_ATCC_14880_DSM_1288_5,Clostridium_cellobioparum_DSM_1351,Clostridium_glycolicum_ATCC_14880,0.177386777341131
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Pseudoflavonifractor_capillosus_ATCC_29799_21,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0059201307645729
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,Raoultella_planticola_ATCC_33531_1,Clostridium_cellobioparum_DSM_1351,Raoultella_planticola_ATCC_33531,0.0070665189016583
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,_methylpentosum_31,Clostridium_cellobioparum_DSM_1351,Clostridium_methylpentosum_R2_DSM_5476,-0.0066248313182485
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_3,_methylpentosum_37,Clostridium_cellobioparum_DSM_1351,Clostridium_methylpentosum_R2_DSM_5476,0.0863769042064829
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Blautia_wexlerae_DSM_19850_1,Clostridium_cellobioparum_DSM_1351,Blautia_wexlerae_DSM_19850,0.0013061975397808
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Eggerthella_lenta_DSM_2243_0,Clostridium_cellobioparum_DSM_1351,Eggerthella_lenta_DSM_2243,0.0187441334281467
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Clostridium_perfringens_ATCC_13124_2,Clostridium_cellobioparum_DSM_1351,Clostridium_perfringens_ATCC_13124,0.0149689733060772
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methoxybenzovorans_SR3_4,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,-0.0404017386120615
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_8,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.110662209806538
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methoxybenzovorans_SR3_5,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,0.0377866630157764
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Marvinbryantia_formatexigens_1,Clostridium_cellobioparum_DSM_1351,Marvinbryantia_formatexigens_I_52_DSM_14469,0.0231516943879468
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Lachnospira_multipara_ATCC_19207_5,Clostridium_cellobioparum_DSM_1351,Lachnospira_multipara_ATCC_19207,-0.0199518484012514
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methoxybenzovorans_SR3_10,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,0.0036152185653642
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Slackia_piriformis_YIT_12062_0,Clostridium_cellobioparum_DSM_1351,Slackia_piriformis_YIT_12062,0.112743306368075
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Marvinbryantia_formatexigens_2,Clostridium_cellobioparum_DSM_1351,Marvinbryantia_formatexigens_I_52_DSM_14469,0.0231285040311945
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Eubacterium_sulci_ATCC_35585_1,Clostridium_cellobioparum_DSM_1351,Eubacterium_sulci_ATCC_35585,-0.0036275232526798
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Blautia_obeum_ATCC_29174_7,Clostridium_cellobioparum_DSM_1351,Blautia_obeum_ATCC_29174,0.0172608480223196
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Geobacillus_vulcani_PSS1_0,Clostridium_cellobioparum_DSM_1351,Geobacillus_vulcani_PSS1,0.0381650320928485
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Alistipes_finegoldii_DSM_17242_4,Clostridium_cellobioparum_DSM_1351,Alistipes_finegoldii_DSM_17242,-0.0270204408882178
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_gnavus_ATCC_29149_7,Clostridium_cellobioparum_DSM_1351,Ruminococcus_gnavus_ATCC_29149,0.0212746968851165
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methoxybenzovorans_SR3_31,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,0.101756193829005
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Anaerostipes_caccae_L192_2,Clostridium_cellobioparum_DSM_1351,Anaerostipes_caccae_DSM_14662,0.0085086172429151
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methoxybenzovorans_SR3_41,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,-0.0032979159825795
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,Holdemania_filiformis_2,Clostridium_cellobioparum_DSM_1351,Holdemania_filiformis_VPI_J1_31B_1_DSM_12042,-0.0568919386589408
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methoxybenzovorans_SR3_44,Clostridium_cellobioparum_DSM_1351,Clostridium_methoxybenzovorans_SR3,-0.0076314014490075
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_4,_methylpentosum_42,Clostridium_cellobioparum_DSM_1351,Clostridium_methylpentosum_R2_DSM_5476,-0.0096023362274067
Blautia_wexlerae_DSM_19850_1,Pseudoflavonifractor_capillosus_ATCC_29799_1,Blautia_wexlerae_DSM_19850,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.0052448059065743
Blautia_wexlerae_DSM_19850_1,Blautia_producta_ATCC_27340_DSM_2950_1,Blautia_wexlerae_DSM_19850,Blautia_producta_DSM_2950,0.0390691376599577
Blautia_wexlerae_DSM_19850_1,Blautia_hansenii_DSM_20583_5,Blautia_wexlerae_DSM_19850,Blautia_hansenii_VPI_C7_24_DSM_20583,0.068764248101042
Blautia_wexlerae_DSM_19850_1,Bacteroides_xylanisolvens_XB1A_2,Blautia_wexlerae_DSM_19850,Bacteroides_xylanisolvens_XB1A,-0.0105887572112039
Blautia_wexlerae_DSM_19850_1,Gordonibacter_pamelaeae_1,Blautia_wexlerae_DSM_19850,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.0014843344327661
Blautia_wexlerae_DSM_19850_1,Ruminococcus_champanellensis_18P13_JCM_17042_6,Blautia_wexlerae_DSM_19850,Ruminococcus_champanellensis_18P13,0.000871922871505
Blautia_wexlerae_DSM_19850_1,_methoxybenzovorans_SR3_10,Blautia_wexlerae_DSM_19850,Clostridium_methoxybenzovorans_SR3,0.0042585048805746
Blautia_wexlerae_DSM_19850_1,Slackia_piriformis_YIT_12062_0,Blautia_wexlerae_DSM_19850,Slackia_piriformis_YIT_12062,0.0079034466703692
Blautia_wexlerae_DSM_19850_1,Blautia_wexlerae_DSM_19850_3,Blautia_wexlerae_DSM_19850,Blautia_wexlerae_DSM_19850,-0.0175869673069167
Blautia_wexlerae_DSM_19850_1,Unidentified_Christensenellaceae_R-7_group_7,Blautia_wexlerae_DSM_19850,Unidentified_Christensenellaceae_R-7_group_7,0.0302078492051141
Blautia_wexlerae_DSM_19850_1,_scindens_ATCC_35704_0,Blautia_wexlerae_DSM_19850,Clostridium_scindens_ATCC_35704,-0.0360574513029601
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.0180590754938151
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_8,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.117136661415576
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Ruminococcus_champanellensis_18P13_JCM_17042_5,Clostridium_cellobioparum_DSM_1351,Ruminococcus_champanellensis_18P13,-0.0037576699521857
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_9,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,-0.210718355862481
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Pseudoflavonifractor_capillosus_ATCC_29799_5,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.076093871541069
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,_gnavus_ATCC_29149_6,Clostridium_cellobioparum_DSM_1351,Ruminococcus_gnavus_ATCC_29149,-0.0226820342888419
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Blautia_wexlerae_DSM_19850_4,Clostridium_cellobioparum_DSM_1351,Blautia_wexlerae_DSM_19850,0.0223978082666142
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Cellulosilyticum_lentocellum_DSM_5427_0,Clostridium_cellobioparum_DSM_1351,Cellulosilyticum_lentocellum_DSM_5427,-0.0512331717135603
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_5,Pseudoflavonifractor_capillosus_ATCC_29799_19,Clostridium_cellobioparum_DSM_1351,Pseudoflavonifractor_capillosus_strain_ATCC_29799,0.008399646536315
Blautia_hansenii_DSM_20583_1,Agathobaculum_desmolans_ATCC_43058_0,Blautia_hansenii_VPI_C7_24_DSM_20583,Eubacterium_desmolans_ATCC_43058,0.0153681586090059
Blautia_hansenii_DSM_20583_1,Blautia_producta_ATCC_27340_DSM_2950_1,Blautia_hansenii_VPI_C7_24_DSM_20583,Blautia_producta_DSM_2950,0.0133168295472336
Blautia_hansenii_DSM_20583_1,_methoxybenzovorans_SR3_6,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_methoxybenzovorans_SR3,0.0298857789829173
Blautia_hansenii_DSM_20583_1,_gnavus_ATCC_29149_4,Blautia_hansenii_VPI_C7_24_DSM_20583,Ruminococcus_gnavus_ATCC_29149,-0.059798966529503
Blautia_hansenii_DSM_20583_1,Blautia_hansenii_DSM_20583_7,Blautia_hansenii_VPI_C7_24_DSM_20583,Blautia_hansenii_VPI_C7_24_DSM_20583,0.149221867707565
Blautia_hansenii_DSM_20583_1,Pseudoflavonifractor_capillosus_ATCC_29799_12,Blautia_hansenii_VPI_C7_24_DSM_20583,Pseudoflavonifractor_capillosus_strain_ATCC_29799,-0.0268371991579824
Blautia_hansenii_DSM_20583_1,Anaerostipes_caccae_L192_1,Blautia_hansenii_VPI_C7_24_DSM_20583,Anaerostipes_caccae_DSM_14662,-0.0018495039814483
Blautia_hansenii_DSM_20583_1,Raoultella_planticola_ATCC_33531_0,Blautia_hansenii_VPI_C7_24_DSM_20583,Raoultella_planticola_ATCC_33531,-8.74811544729348e-06
Eggerthella_lenta_DSM_2243_0,Gordonibacter_pamelaeae_0,Eggerthella_lenta_DSM_2243,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,0.0968499926101535
Eggerthella_lenta_DSM_2243_0,Desulfovibrio_piger_ATCC_29098_0,Eggerthella_lenta_DSM_2243,Desulfovibrio_piger_ATCC_29098,0.0246391186566766
Eggerthella_lenta_DSM_2243_0,Marvinbryantia_formatexigens_0,Eggerthella_lenta_DSM_2243,Marvinbryantia_formatexigens_I_52_DSM_14469,0.0182982574851273
Eggerthella_lenta_DSM_2243_0,Ruminococcus_callidus_ATCC_27760_2,Eggerthella_lenta_DSM_2243,Ruminococcus_callidus_ATCC_2776001,0.0155926426369416
Eggerthella_lenta_DSM_2243_0,Caldibacillus_thermoamylovorans_0,Eggerthella_lenta_DSM_2243,Bacillus_thermoamylovorans,-0.112831125698447
Eggerthella_lenta_DSM_2243_0,Gordonibacter_pamelaeae_2,Eggerthella_lenta_DSM_2243,Gordonibacter_pamelaeae_7_10_1_bT_DSM_19378,-0.0449958004185102
Eggerthella_lenta_DSM_2243_0,Streptococcus_equinus_ATCC_9812_0,Eggerthella_lenta_DSM_2243,Streptococcus_equinus_ATCC_9812,0.0181396557472213
Eggerthella_lenta_DSM_2243_0,_methylpentosum_19,Eggerthella_lenta_DSM_2243,Clostridium_methylpentosum_R2_DSM_5476,-0.0058606197853182
Eggerthella_lenta_DSM_2243_0,Roseburia_intestinalis_L182_3,Eggerthella_lenta_DSM_2243,Roseburia_intestinalis_L1_82,0.0268297766330245
Eggerthella_lenta_DSM_2243_0,Tyzzerella_nexilis_DSM_1787_1,Eggerthella_lenta_DSM_2243,Clostridium_nexile_DSM_1787,-0.0033536317334884
Eggerthella_lenta_DSM_2243_0,Amedibacillus_dolichus_DSM_3991_5,Eggerthella_lenta_DSM_2243,Eubacterium_dolichum_DSM_3991,-0.0073678436509915
Eggerthella_lenta_DSM_2243_0,_methoxybenzovorans_SR3_43,Eggerthella_lenta_DSM_2243,Clostridium_methoxybenzovorans_SR3,-0.0026668897276676
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_8,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.0738661221614503
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,_spiroforme_DSM_1552_1,Clostridium_cellobioparum_DSM_1351,Clostridium_spiroforme_DSM_1552,-0.0067718462489226
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Bacillus_mycoides_DSM_2048_1,Clostridium_cellobioparum_DSM_1351,Bacillus_mycoides_DSM_2048,0.0179769264521185
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_21,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,0.0094944375245084
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_22,Clostridium_cellobioparum_DSM_1351,Clostridium_cellobioparum_DSM_1351,-0.061115391173366
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Alistipes_finegoldii_DSM_17242_5,Clostridium_cellobioparum_DSM_1351,Alistipes_finegoldii_DSM_17242,-0.0016560089257295
Ruminiclostridium_cellobioparum_DSM_1351_ATCC_15832_6,Ruminococcus_albus_7_DSM_20455_2,Clostridium_cellobioparum_DSM_1351,Ruminococcus_albus_7,-0.01233357142044
Bacteroides_eggerthii_DSM_20697_0,_methoxybenzovorans_SR3_6,Bacteroides_eggerthii_DSM_20697,Clostridium_methoxybenzovorans_SR3,-0.0033348469534772
Bacteroides_eggerthii_DSM_20697_0,_methoxybenzovorans_SR3_15,Bacteroides_eggerthii_DSM_20697,Clostridium_methoxybenzovorans_SR3,-0.0097259553109748
Bacteroides_eggerthii_DSM_20697_0,Paraprevotella_clara_YIT_11840_2,Bacteroides_eggerthii_DSM_20697,Paraprevotella_clara_YIT_11840,0.0281946509161104
Bacteroides_eggerthii_DSM_20697_0,Sutterella_parvirubra_YIT_11816_2,Bacteroides_eggerthii_DSM_20697,Sutterella_parvirubra_YIT_11816,0.0470167975638696
Bacteroides_eggerthii_DSM_20697_0,Alistipes_indistinctus_YIT_12060_2,Bacteroides_eggerthii_DSM_20697,Alistipes_indistinctus_YIT_12060,0.0386752187397671
Bacteroides_eggerthii_DSM_20697_0,_methylpentosum_28,Bacteroides_eggerthii_DSM_20697,Clostridium_methylpentosum_R2_DSM_5476,0.0038736925269257
Ruminococcus_callidus_ATCC_27760_0,_eligens_ATCC_27750_4,Ruminococcus_callidus_ATCC_2776001,Eubacterium_eligens_ATCC_27750,-0.0650451717736682
Ruminococcus_callidus_ATCC_27760_0,Ruminococcus_champanellensis_18P13_JCM_17042_5,Ruminococcus_callidus_ATCC_2776001,Ruminococcus_champanellensis_18P13,-0.033397596610418
